Numero_Facture,Date_vente,Numero_produit_vendu,Qte_vendu,Numero_point_vente
1111190752255,1976-09-21,0006052084814,5,12362221
1111116071484,1981-01-29,0001510812688,5,11307850
1111160737459,1996-08-01,0000942881804,3,60005193
1111151517770,2015-04-11,0004240739478,2,14846071
1111155849082,1984-10-25,0004333559662,1,48874568
1111182916238,2011-05-19,0007316015544,5,16615180
1111102866933,1991-11-30,0007316015544,3,21023597
1111152915131,1971-09-17,0005591775122,3,25004265
1111105023081,2019-02-25,0001946548175,2,11307850
1111136185871,1992-02-23,0001708741578,5,14846071
1111140674026,1979-08-08,0002392864208,4,25004265
1111120154265,2016-08-01,0006098095706,2,12362221
1111162605060,1989-12-31,0005069053462,6,14846071
1111143351139,1972-05-20,0003531693444,4,14846071
1111148635388,1984-06-12,0006851969022,4,21023597
1111128143230,2014-10-26,0004692449871,5,16615180
1111113958849,2014-05-11,0004676791651,1,21023597
1111142621448,1978-09-28,0000211415907,1,48874568
1111185338587,1982-06-09,0006652840124,1,11307850
1111159796689,2006-10-04,0005674791629,6,21023597
1111186911352,1991-02-10,0009867864152,6,16615180
1111118083171,1994-03-05,0005044804621,3,48874568
1111109884718,2013-03-30,0007017913088,6,48874568
1111106340897,1996-11-11,0001208184042,1,48874568
1111135584316,2008-10-10,0006442639587,1,21023597
1111135581407,1975-04-03,0008397359916,3,21023597
1111102546859,1976-07-16,0008661021037,4,48874568
1111113273263,1976-03-31,0008090208108,1,48874568
1111151173785,2004-07-31,0004420948058,2,16615180
1111138177560,2005-04-16,0006619277758,4,60005193
1111194046688,1982-07-13,0008980382741,6,48874568
1111118886451,1974-12-03,0004333559662,5,21023597
1111172801322,2014-07-17,0007665695138,3,60005193
1111126502336,1986-11-29,0001409350109,4,14846071
1111120496150,1994-09-20,0004692449871,2,14846071
1111190927738,1995-08-27,0001859573363,1,12362221
1111127953335,2007-02-01,0005044804621,2,16615180
1111132464499,1987-03-15,0004047585339,6,14846071
1111109434012,1989-05-16,0003949242258,4,48874568
1111177900020,2020-11-12,0004603470390,3,14846071
1111105786788,1979-06-10,0001131084181,4,25004265
1111122426391,1980-11-15,0003857377776,6,25004265
1111193358027,2010-09-27,0001859573363,2,21023597
1111184391453,2003-05-11,0009803372673,2,48874568
1111108735387,1971-08-29,0004928775934,3,48874568
1111120193875,1972-03-22,0004333559662,5,21023597
1111178522849,2000-06-26,0007922798534,6,60005193
1111128130100,2015-05-04,0002499813567,3,14846071
1111150857587,1984-08-28,0003949242258,1,25004265
1111101452311,1978-05-17,0005686293098,3,25004265
1111170506687,1979-12-25,0005069053462,6,12362221
1111115665615,2009-07-17,0008661021037,3,48874568
1111180848777,2017-03-04,0003132714456,4,11307850
1111185447838,2000-12-25,0004692449871,2,16615180
1111199048656,2013-05-10,0000126626962,1,11307850
1111176981778,1992-04-22,0003531693444,1,14846071
1111147579904,1983-03-04,0006972019101,5,25004265
1111152631888,2017-11-05,0001217303243,5,21023597
1111129141402,2014-05-09,0006442639587,5,11307850
1111107157272,2002-02-20,0007610661010,3,16615180
1111156729765,1971-05-13,0003228374021,4,12362221
1111128534069,2014-10-20,0003653498644,5,14846071
1111123407979,1974-12-08,0001285311706,3,16615180
1111165894942,1991-11-30,0004676850198,1,48874568
1111198130062,2020-08-08,0003260718456,5,12362221
1111142756577,2007-08-20,0008711679478,3,16615180
1111156641678,1989-10-11,0006052084814,3,48874568
1111165470719,2002-11-21,0005686293098,1,11307850
1111184990731,2005-07-12,0003857377776,1,60005193
1111195205206,2004-04-26,0001422080632,5,11307850
1111167079125,1994-05-23,0005591775122,4,11307850
1111181360148,2000-03-24,0001510812688,1,12362221
1111138091538,2012-03-05,0003949242258,6,60005193
1111149727846,2009-03-16,0008280738590,3,21023597
1111115438455,1973-01-31,0003653498644,4,21023597
1111152263799,2010-12-28,0001382880433,2,14846071
1111181161141,2012-06-05,0006178653116,1,14846071
1111104188521,1980-11-21,0003228374021,5,16615180
1111143470533,2017-04-27,0000942881804,3,60005193
1111142887851,2017-09-11,0003132714456,3,16615180
1111145532307,2015-01-16,0006098095706,2,48874568
1111181619383,2020-11-17,0001729474004,3,60005193
1111195023053,1975-10-07,0008523384669,3,25004265
1111110059143,2003-11-09,0000327459185,1,12362221
1111161972040,2013-03-11,0001208184042,5,48874568
1111116497901,1985-04-08,0005591775122,2,60005193
1111179359178,1971-12-17,0009721407105,5,21023597
1111175635917,2011-09-08,0004928775934,4,11307850
1111127131160,1984-07-04,0004047585339,6,12362221
1111123642288,1977-09-29,0002894887538,2,12362221
1111170331555,1978-01-15,0001729474004,2,11307850
1111162056992,1973-02-12,0004928422456,1,21023597
1111131764651,2004-04-26,0000428534378,5,60005193
1111186055162,1979-01-29,0006052084814,4,60005193
1111102225310,1983-11-24,0008280738590,1,60005193
1111188038392,1998-12-17,0009867864152,3,48874568
1111174680567,2019-03-14,0001218756833,1,48874568
1111139507069,2015-05-04,0008397359916,6,25004265
1111146647857,2015-08-03,0007341871573,4,12362221
1111196703534,1971-09-10,0004420948058,2,12362221
1111174864530,1982-02-03,0006178653116,1,21023597
1111111261200,1995-12-06,0007558991293,5,25004265
1111181399599,1997-08-01,0008280738590,1,21023597
1111112161394,2013-11-12,0004676791651,2,21023597
1111142903155,2013-10-11,0007017913088,4,25004265
1111191444777,2008-10-15,0000942881804,3,14846071
1111184436130,2012-09-17,0004603470390,1,60005193
1111120112241,1997-08-18,0003653498644,1,21023597
1111176015619,1997-11-02,0008090208108,4,14846071
1111177264474,2005-04-13,0005132480843,6,12362221
1111166813041,1984-02-21,0000942881804,2,14846071
1111145846473,1974-11-22,0006052084814,4,60005193
1111135371916,2011-01-05,0001217303243,3,60005193
1111127644660,2015-06-08,0004240739478,2,11307850
1111175564620,1988-06-20,0005132480843,6,11307850
1111102099737,2015-08-28,0000963002721,6,21023597
1111111205891,1974-09-29,0005360257996,1,16615180
1111100497337,2012-08-19,0006619277758,6,25004265
1111157638585,1973-05-09,0006851969022,2,25004265
1111123797117,1997-02-20,0003260718456,4,48874568
1111110347950,1976-06-21,0001382880433,4,60005193
1111128752753,1988-10-20,0005686293098,4,60005193
1111131071629,2021-08-16,0006619277758,4,12362221
1111152684266,1979-01-11,0000365625573,3,14846071
1111115447037,1988-06-25,0009803372673,3,21023597
1111124992481,2018-03-13,0008661021037,6,48874568
1111123017086,1978-01-02,0007922798534,3,60005193
1111142455302,1982-03-15,0007610661010,5,25004265
1111104305744,1992-03-30,0005591775122,2,14846071
1111197291825,1976-02-18,0008711679478,4,48874568
1111172805764,1977-11-27,0007316015544,3,48874568
1111174997528,2001-08-18,0006098095706,1,60005193
1111185530301,2005-02-11,0000327459185,5,11307850
1111163239479,1990-09-01,0006178653116,3,11307850
1111190796150,1982-09-14,0004692449871,3,11307850
1111108048968,1994-08-21,0008980382741,1,25004265
1111140960754,2002-12-18,0000920424979,1,21023597
1111101467292,2019-10-14,0002620191588,2,12362221
1111181751625,1975-12-04,0008090208108,3,12362221
1111196210926,2004-12-18,0001409350109,1,14846071
1111120970087,1986-12-05,0003990446681,5,12362221
1111155286054,2013-07-08,0001131084181,1,12362221
1111194728027,2000-12-12,0001422080632,5,48874568
1111118014618,1986-05-18,0008345387879,2,21023597
1111194849715,1986-09-25,0002499813567,6,12362221
1111146266690,2006-06-28,0002643953675,1,25004265
1111189541181,1976-04-19,0005044804621,1,12362221
1111151157211,1983-12-15,0007316015544,4,60005193
1111164946185,2015-06-30,0003857377776,6,21023597
1111161578266,1998-04-15,0004676850198,2,25004265
1111109421456,2012-03-18,0008935725197,5,60005193
1111191528231,1971-09-20,0004482941837,6,21023597
1111102121933,1980-10-29,0006442639587,6,12362221
1111106680092,1974-05-02,0007341871573,6,11307850
1111192277961,1979-08-17,0006619277758,4,14846071
1111125535687,1997-11-01,0000920424979,1,14846071
1111181543510,1991-07-16,0004047585339,2,11307850
1111132470247,2003-10-25,0001217303243,3,14846071
1111125701204,1973-01-31,0008980382741,3,21023597
1111105885061,1972-12-14,0001409350109,4,48874568
1111162693913,2003-09-16,0006619277758,4,21023597
1111197100462,1981-06-11,0001708741578,2,21023597
1111175327072,2014-11-07,0000428534378,1,12362221
1111124960190,2016-03-11,0007859520307,5,25004265
1111185035981,2012-06-15,0003857377776,1,14846071
1111178184146,1995-09-13,0008661021037,5,48874568
1111194384902,2015-04-07,0001382880433,3,60005193
1111144935116,2008-07-24,0003260718456,6,11307850
1111102057515,1974-04-20,0004603470390,2,14846071
1111177625152,1996-12-19,0005132480843,6,48874568
1111197284469,1999-04-27,0001729474004,4,11307850
1111179673526,2016-06-05,0004603470390,5,14846071
1111194848831,2019-11-29,0001510812688,1,25004265
1111167204626,2007-11-04,0006052084814,3,48874568
1111179918290,1994-06-05,0004676791651,1,14846071
1111129593676,2016-02-09,0000327459185,6,60005193
1111167853466,1970-12-25,0008090208108,4,25004265
1111168362806,2003-10-07,0001208184042,5,48874568
1111132522625,1984-01-16,0006972019101,4,48874568
1111157199284,1977-04-28,0006851969022,5,60005193
1111106813698,2019-07-05,0003228374021,5,21023597
1111131470590,1982-09-20,0004676791651,3,16615180
1111184053122,2009-12-02,0004676850198,3,21023597
1111128188156,2017-01-12,0008345387879,6,16615180
1111169950170,1991-06-12,0004420948058,1,14846071
1111143628576,1991-08-27,0000285143737,5,11307850
1111147839268,1977-02-19,0001422080632,5,12362221
1111154175908,2010-11-13,0009357695778,5,12362221
1111106684144,1991-06-10,0004928775934,3,16615180
1111106159161,2009-03-13,0002499813567,6,16615180
1111135879993,2013-04-21,0001859573363,4,48874568
1111182104246,2009-03-19,0002620191588,6,14846071
1111174962755,1979-04-14,0000365625573,1,21023597
1111170073493,1988-08-07,0008661021037,1,16615180
1111184308789,2004-03-10,0003990446681,6,12362221
1111132514101,2006-01-16,0000126626962,1,60005193
1111169206291,1994-08-31,0008090208108,4,60005193
1111158968513,2011-10-31,0001240090080,5,48874568
1111115419508,1984-12-09,0003531693444,3,14846071
1111155514492,2006-09-18,0008935725197,6,16615180
1111172742861,1980-11-11,0001218756833,5,48874568
1111161678003,1982-07-03,0005360257996,4,25004265
1111159942130,2005-06-22,0004928775934,6,25004265
1111155086319,1997-03-19,0004420948058,1,14846071
1111157652642,2018-05-26,0009885913702,2,11307850
1111128718629,1980-06-05,0003260718456,5,14846071
1111131303812,1974-07-22,0006442639587,6,21023597
1111144087334,1974-04-19,0004603470390,1,25004265
1111106166992,1981-07-12,0005963941537,4,12362221
1111167605300,1971-04-26,0004676791651,5,25004265
1111114941413,2002-01-13,0006652840124,2,12362221
1111108158339,1981-10-02,0006178653116,1,14846071
1111194376297,2019-12-07,0005044804621,3,11307850
1111156007061,2003-10-18,0000285143737,1,14846071
1111158826059,1980-03-04,0001208184042,3,21023597
1111122235429,2016-11-16,0001218756833,1,25004265
1111134580067,2018-12-13,0003228374021,4,21023597
1111196322186,1972-03-21,0001217303243,3,16615180
1111177762529,1989-01-26,0003228374021,1,14846071
1111178572844,1980-02-21,0001217303243,1,14846071
1111197740651,2011-08-13,0008280738590,2,14846071
1111137954148,2020-12-08,0001217303243,3,11307850
1111104104613,2014-07-25,0003949242258,3,11307850
1111111499467,1972-11-08,0008669924200,6,60005193
1111112006954,1977-05-25,0003680487840,3,21023597
1111139224768,1970-10-09,0005329006979,4,14846071
1111100771369,2019-01-23,0007316015544,5,48874568
1111128846896,1993-05-16,0000327459185,6,21023597
1111141828077,1972-06-15,0002894887538,5,21023597
1111103710525,1978-03-29,0004420948058,4,11307850
1111148052802,1990-06-05,0005329006979,3,14846071
1111120383061,2002-04-15,0004333559662,3,25004265
1111159913321,1981-10-02,0003653498644,1,14846071
1111111081228,2017-01-14,0003132714456,6,21023597
1111136945796,2005-02-24,0000327459185,3,25004265
1111147918536,1986-05-13,0002392864208,2,21023597
1111155517790,1986-06-04,0005360257996,4,48874568
1111162401082,1993-02-16,0000365625573,1,16615180
1111124903319,2014-03-21,0003949242258,2,16615180
1111157116564,2004-06-18,0009867864152,3,16615180
1111111255056,1990-07-30,0003228374021,6,11307850
1111173090121,1994-10-18,0000942881804,4,12362221
1111155128842,2017-03-24,0008345387879,3,25004265
1111161603494,1999-12-14,0004928775934,4,21023597
1111100189324,2018-09-12,0003132714456,2,11307850
1111171487640,1972-03-08,0001510812688,4,14846071
1111170366151,1986-10-22,0006052084814,3,48874568
1111198686750,1977-03-16,0004692449871,5,11307850
1111158211671,1995-08-07,0001131084181,5,11307850
1111149461115,1980-02-02,0004240739478,5,14846071
1111146780929,2011-07-14,0003260718456,3,12362221
1111110380544,1987-06-04,0005963941537,5,16615180
1111155574656,1992-05-01,0004333559662,3,11307850
1111159745335,2021-05-29,0008711679478,2,60005193
1111186106314,2013-01-25,0008523384669,1,12362221
1111183207816,2002-04-22,0005963941537,1,11307850
1111155182103,1987-10-09,0009867864152,5,21023597
1111181182238,2014-09-11,0001409350109,6,21023597
1111149252652,2012-07-22,0001946548175,5,25004265
1111183983758,1997-04-14,0003990446681,3,16615180
1111113072392,2009-07-29,0002894887538,2,12362221
1111133702347,2011-07-30,0005329006979,6,14846071
1111129903871,1991-03-29,0006178653116,5,60005193
1111145942212,2007-09-24,0007825099608,3,12362221
1111102382631,2021-07-18,0007558991293,1,16615180
1111143443124,1992-04-22,0005329006979,6,12362221
1111121875305,2005-01-01,0000428534378,4,25004265
1111109285607,2006-09-28,0006619277758,3,48874568
1111100727571,1994-07-05,0004603470390,1,21023597
1111148239050,2017-03-19,0006178653116,6,12362221
1111162910805,2013-09-09,0009357695778,3,14846071
1111177695476,1970-08-07,0005591775122,6,11307850
1111124848306,2018-04-01,0004692449871,3,25004265
1111143634829,1998-04-23,0007316015544,1,12362221
1111136207696,1990-07-29,0009721407105,3,25004265
1111192596499,2007-04-13,0001708741578,6,14846071
1111172713052,1980-03-27,0009704202529,3,48874568
1111177712722,1992-10-03,0006894968655,2,60005193
1111104513552,2019-07-25,0005360257996,5,25004265
1111106157396,1999-03-15,0009721407105,6,11307850
1111169566340,2001-01-15,0005686293098,6,21023597
1111120600021,1989-12-06,0008980382741,1,12362221
1111169503178,1993-10-28,0003653498644,1,14846071
1111148079632,1992-06-09,0009867864152,5,12362221
1111149781244,1974-06-11,0009357695778,4,25004265
1111126985658,1980-11-09,0007017913088,6,16615180
1111186214958,1982-04-02,0007825099608,2,12362221
1111135776605,1999-03-12,0004928422456,6,12362221
1111152607661,1985-05-01,0001382880433,4,60005193
1111174193753,1991-05-04,0004692449871,4,60005193
1111184692963,1999-07-29,0005314669905,1,14846071
1111128030332,2000-06-10,0007341871573,5,21023597
1111109960542,1976-06-14,0007558991293,4,25004265
1111174540625,2014-09-09,0004603470390,1,25004265
1111128224366,1991-07-11,0006619277758,5,60005193
1111143128939,1986-10-08,0003686451623,4,60005193
1111104579749,1990-06-05,0004047585339,1,60005193
1111107827168,1989-08-27,0001285311706,2,14846071
1111159437582,1974-11-20,0008711679478,5,60005193
1111100438828,1986-08-29,0002392864208,5,14846071
1111192171870,2020-01-25,0005963941537,4,12362221
1111199413164,2008-01-11,0000211415907,3,12362221
1111178086655,1976-01-04,0006442639587,5,21023597
1111103971353,1983-03-22,0001510812688,2,14846071
1111119012392,1971-06-25,0006894968655,5,60005193
1111134909424,2017-08-08,0001240090080,2,60005193
1111102626971,1982-10-11,0005841795580,5,21023597
1111152382766,2012-09-02,0007610661010,4,14846071
1111146630675,2010-07-03,0005216906801,5,11307850
1111150429326,1981-07-14,0006619277758,6,12362221
1111195587883,1977-01-24,0004482941837,5,25004265
1111164067262,1987-10-10,0004676791651,6,11307850
1111126957037,1993-11-09,0008711679478,1,12362221
1111153138980,1997-03-10,0001285311706,6,14846071
1111158571157,1979-02-14,0008980382741,3,12362221
1111153722998,1972-08-29,0000327459185,3,48874568
1111100297326,1992-06-05,0001422080632,5,25004265
1111129320920,2011-09-15,0008711679478,1,60005193
1111113414505,2000-07-14,0001208184042,2,12362221
1111120834006,1989-09-08,0008711679478,2,14846071
1111176072230,2018-06-25,0007922798534,2,21023597
1111111038383,2002-12-27,0004676791651,6,12362221
1111150928843,1970-09-23,0007558991293,2,16615180
1111151694556,1986-07-10,0000008441065,1,14846071
1111170516143,1970-10-05,0004333559662,5,48874568
